FrameNumber,Kanji,Keyword,LastReview,ExpireDate,LeitnerBox,FailCount,PassCount
1904,"基","foundation/fundamentals",2018-06-15 23:46:51,2018-06-15,1,2,8
1905,"甚","tremendously",2018-05-25 05:10:42,2018-08-19,6,1,10
1906,"勘","intuition",2018-06-01 00:50:27,2018-06-01,1,4,11
1907,"堪","withstand",2018-01-10 20:54:16,2018-01-10,1,4,8
1908,"貴","（あな）た/precious",2018-06-22 09:23:41,2018-07-17,5,1,9
1909,"遺","bequeath/to inherit sth to smn",2018-05-25 05:10:40,2018-05-25,1,1,6
1910,"遣","dispatch",2018-05-21 03:48:35,2018-05-21,1,2,7
1911,"潰","defile",2017-11-24 13:02:28,2017-11-24,1,3,5
1912,"舞","kabuki/interpretative dance",2018-05-22 00:39:17,2018-05-22,1,1,6
1913,"無","nothingness",2018-05-25 05:10:42,2019-06-21,8,0,7
1914,"組","association, union",2018-02-28 20:39:09,2018-11-22,8,0,7
1915,"粗","coarse/aspero",2017-11-24 21:16:47,2017-11-24,1,1,5
1916,"租","tariff/crop tax",2018-05-23 07:11:46,2019-07-09,8,0,7
1917,"狙","aim at",2018-05-22 01:17:19,2018-05-22,1,2,7
1918,"祖","ancestor",2018-05-21 04:05:12,2019-01-21,8,0,7
1919,"阻","to foil, to obstruct",2018-05-25 05:10:42,2019-06-07,8,1,8
1920,"査","investigate",2017-12-01 19:42:18,2017-12-01,1,2,5
1921,"助","help",2018-05-29 02:21:30,2019-02-03,8,2,9
1922,"宜","best regards/(よろ)しく",2018-04-13 20:10:19,2018-12-30,8,0,7
1923,"畳","tatami mat",2018-05-29 02:21:30,2018-05-29,1,3,8
1924,"並","row",2017-12-01 18:55:05,2017-12-01,1,6,7
1925,"普","universal",2018-05-23 07:11:46,2018-05-23,1,5,7
1926,"譜","musical score",2018-05-21 04:42:09,2018-05-21,1,1,6
1927,"湿","damp",2018-05-29 02:56:23,2018-05-29,1,4,7
1928,"顕","appear",2018-01-17 20:57:47,2018-01-17,1,5,6
1929,"繊","slender",2018-03-29 17:22:58,2018-03-29,1,2,5
1930,"霊","espitirus",2017-12-01 19:25:49,2017-12-01,1,1,5
1931,"業","profession(not occupation)",2018-07-05 03:16:31,2018-09-10,6,3,10
1932,"撲","slap",2017-12-01 19:58:35,2017-12-01,1,2,4
1933,"僕","me/ぼく",2018-05-21 04:05:13,2019-06-05,8,2,7
1934,"共","together",2018-05-20 04:36:44,2019-06-02,8,0,7
1935,"供","submit",2018-05-29 03:31:20,2018-05-29,1,4,8
1936,"異","uncommon",2018-01-21 02:26:29,2018-01-21,1,5,9
1937,"翼","wing",2018-03-17 06:36:43,2018-03-17,1,12,11
1938,"戴","accept humbly/(いただ)きます",2018-06-05 00:20:25,2018-06-05,1,3,6
1939,"洪","deluge/diluvio",2018-06-11 07:03:09,2018-07-11,5,1,9
1940,"港","harbor",2018-01-17 21:17:16,2018-01-17,1,3,5
1941,"暴","outrage",2018-05-25 05:10:41,2019-07-16,8,2,9
1942,"爆","bomb",2018-06-11 06:33:04,2018-07-08,5,2,10
1943,"恭","(dis)respect",2018-05-25 16:55:46,2018-07-31,6,2,10
1944,"選","elect",2018-05-20 04:36:44,2018-05-20,1,1,6
1945,"殿","Mr.(addressing inferiors)",2018-05-22 00:39:17,2019-05-21,8,1,8
1946,"井","well",2018-05-30 01:04:17,2019-05-23,8,0,7
1947,"丼","donburi",2018-05-25 05:10:41,2019-06-07,8,0,7
1948,"囲","surround",2018-05-21 04:50:20,2019-07-02,8,0,7
1949,"耕","till",2018-05-28 05:41:00,2019-06-20,8,2,9
1950,"亜","Asia",2018-07-05 03:16:31,2018-08-02,5,1,9
1951,"悪","bad/わるい",2018-06-20 21:06:47,2018-07-14,5,1,9
1952,"円","circle/yen",2018-05-20 02:27:50,2019-07-05,8,0,7
1953,"角","angle",2018-05-23 07:11:48,2018-05-23,1,1,6
1954,"触","contact (physical)",2018-01-11 17:52:17,2018-01-11,1,5,7
1955,"解","unravel",2018-05-29 02:21:30,2019-06-07,8,2,7
1956,"再","again",2018-01-10 20:48:21,2018-01-10,1,8,6
1957,"講","lecture",2018-05-25 05:10:41,2018-05-25,1,2,5
1958,"購","subscription (magazine)",2018-05-26 05:38:51,2018-10-06,7,3,11
1959,"構","posture",2018-05-21 03:40:50,2018-05-21,1,3,5
1960,"溝","gutter",2018-05-23 07:11:48,2018-05-23,1,1,6
1961,"論","argument (not discussion)",2018-11-26 16:57:05,2018-12-23,5,1,9
1962,"倫","ethics",2018-05-25 16:55:46,2018-05-25,1,2,6
1963,"輪","wheel",2018-05-25 05:10:40,2019-05-21,8,0,7
1964,"偏","partial",2018-05-25 05:10:40,2018-05-25,1,1,6
1965,"遍","everywhere",2018-05-25 16:55:46,2018-10-10,7,1,10
1966,"編","compilation",2018-06-22 09:23:41,2018-07-15,5,2,9
1967,"冊","tome/comic{p}",2018-05-25 16:55:46,2019-02-05,8,0,7
1968,"柵","palisade",2018-05-29 02:56:23,2018-05-29,1,1,6
1969,"典","code (as a law)",2018-07-04 17:54:15,2019-03-04,8,1,8
1970,"氏","family name",2018-05-22 01:17:19,2018-05-22,1,2,5
1971,"紙","paper",2018-06-16 11:54:13,2019-03-08,8,1,8
1972,"婚","(the celebration of) marriage",2018-01-12 19:11:45,2018-01-12,1,3,6
1973,"低","low",2018-05-22 00:53:38,2018-05-22,1,1,6
1974,"抵","resist",2018-01-16 20:53:50,2018-01-16,1,1,5
1975,"底","bottom",2018-01-15 17:55:17,2018-01-15,1,1,5
1976,"民","people",2018-06-15 23:40:45,2019-03-10,8,2,7
1977,"眠","sleep",2018-07-05 03:16:31,2018-08-01,5,1,9
1978,"捕","catch",2018-05-29 02:27:35,2018-05-29,1,1,6
1979,"哺","suckle",2018-05-25 16:55:46,2019-01-17,8,0,7
1980,"浦","bay",2018-07-05 03:40:19,2018-08-01,5,1,9
1981,"蒲","cattail/dandelion",2017-11-30 17:48:06,2017-11-30,1,1,5
1982,"舗","shop",2017-12-19 01:27:37,2017-12-19,1,2,5
1983,"補","supplement",2018-05-21 03:40:50,2019-01-15,8,1,7
1984,"邸","residence",2018-01-13 04:49:02,2018-01-13,1,2,4
1985,"郭","enclosure/red light district",2018-05-25 16:55:46,2019-02-02,8,0,7
1986,"郡","county",2018-05-29 02:21:30,2019-06-22,8,1,6
1987,"郊","outskirts",2018-05-28 05:15:32,2018-05-28,1,1,6
1988,"部","section",2018-05-22 00:39:17,2018-05-22,1,4,8
1989,"都","metropolis",2018-05-29 02:21:30,2019-01-13,8,0,7
1990,"郵","mail",2018-05-29 02:21:30,2019-03-02,8,2,8
1991,"邦","home country",2018-05-23 07:11:37,2019-05-24,8,0,7
1992,"那","interrogative",2018-05-25 16:55:46,2019-03-04,8,0,7
1993,"郷","hometown",2018-06-02 04:30:08,2019-01-16,8,1,8
1994,"響","echoes",2018-05-29 03:31:20,2018-05-29,1,1,6
1995,"郎","son",2018-05-23 07:11:46,2018-09-21,7,2,10
1996,"廊","corridor",2017-12-11 19:13:47,2017-12-11,1,2,5
1997,"盾","shield",2018-05-25 16:55:47,2018-05-25,1,1,6
1998,"循","circulation",2018-01-29 02:25:42,2018-01-29,1,2,6
1999,"派","faction",2018-06-22 09:23:41,2018-07-16,5,2,11
2000,"脈","pulse/vein",2018-01-11 20:27:08,2018-01-11,1,3,5
2001,"衆","masses",2018-07-05 03:16:31,2018-07-05,1,2,7
2002,"逓","parcel post",2018-06-11 06:40:34,2018-07-09,5,5,11
2003,"段","(military) grade/stairs",2018-05-28 05:41:00,2018-05-28,1,1,6
2004,"鍛","forge (metal)",2018-01-17 20:21:03,2018-01-17,1,3,6
2005,"后","empress(female ruler)",2018-05-23 07:11:37,2018-05-23,1,1,6
2006,"幻","phantom",2018-05-25 16:55:46,2019-02-16,8,0,7
2007,"司","director",2018-06-05 00:53:07,2019-07-26,8,0,7
2008,"伺","visit/ask (humble)",2018-06-06 03:42:47,2019-03-19,8,0,7
2009,"詞","parts of speech",2018-05-22 00:53:38,2019-06-22,8,0,7
2010,"飼","domesticate",2018-05-29 02:56:23,2019-02-01,8,0,7
2011,"嗣","to succeed someone in a business",2018-07-05 03:16:31,2018-08-04,5,2,9
2012,"舟","boat",2018-05-29 02:56:23,2019-07-03,8,0,7
2013,"舶","liner/trasatlantico",2018-05-28 05:26:44,2019-07-10,8,0,7
2014,"航","sail (a vessel)",2018-05-25 16:55:46,2018-05-25,1,1,6
2015,"舷","gunwale/borda",2018-03-17 05:38:01,2018-03-17,1,3,10
2016,"般","carrier",2018-05-23 07:11:37,2018-05-23,1,1,6
2017,"盤","tray",2018-05-22 00:39:17,2018-05-22,1,3,8
2018,"搬","conveyor",2018-05-25 16:55:47,2018-05-25,1,1,6
2019,"船","ship",2018-07-05 03:16:31,2018-07-05,1,2,7
2020,"艦","warship",2018-05-28 05:15:32,2019-06-02,8,0,7
2021,"艇","rowboat",2018-06-01 00:50:27,2018-06-01,1,4,7
2022,"瓜","melon",2018-06-11 06:40:34,2019-03-07,8,0,7
2023,"弧","arc",2018-05-25 05:10:42,2018-05-25,1,2,7
2024,"孤","orphan",2018-01-18 20:36:29,2018-01-18,1,1,5
2025,"繭","cocoon",2018-05-25 16:55:47,2018-05-25,1,4,10
2026,"益","benefit",2018-01-13 04:55:30,2018-01-13,1,1,5
2027,"暇","spare time",2018-07-05 03:16:31,2018-09-08,6,3,11
2028,"敷","spread",2018-01-13 04:49:02,2018-01-13,1,1,5
2029,"来","come/きます",2018-05-28 05:41:00,2019-06-10,8,0,7
2030,"気","spirit",2018-06-05 00:24:28,2019-06-18,8,0,7
2031,"汽","vapor",2018-05-25 17:25:48,2018-05-25,1,1,6
2032,"飛","fly (verb)",2018-05-26 05:38:51,2018-11-11,7,1,10
2033,"沈","sink",2018-06-02 04:26:17,2019-02-19,8,1,7
2034,"枕","pillow/だき（まくら）",2018-05-29 02:27:35,2019-02-11,8,0,7
2035,"妻","wife",2018-03-29 17:22:59,2018-03-29,1,2,8
2036,"凄","す.ごい",2018-06-05 00:37:39,2019-07-21,8,0,7
2037,"衰","declive",2018-06-05 00:32:18,2019-03-10,8,1,7
2038,"衷","innermost",2018-05-21 03:25:15,2019-02-22,8,0,7
2039,"面","mask",2018-05-31 04:45:17,2019-06-05,8,0,7
2040,"麺","noodles",2018-05-25 16:55:47,2018-05-25,1,1,6
2041,"革","leather",2018-06-11 06:33:04,2019-02-18,8,0,7
2042,"靴","shoes",2018-05-25 16:55:47,2019-02-10,8,0,7
2043,"覇","hegemony/political control",2018-01-21 02:10:45,2018-01-21,1,1,5
2044,"声","voice",2018-06-05 00:47:58,2018-12-07,7,1,10
2045,"眉","eyebrow",2018-05-29 02:21:30,2018-05-29,1,1,6
2046,"呉","give",2018-06-01 00:50:27,2018-06-01,1,1,6
2047,"娯","recreativo",2018-01-16 20:58:09,2018-01-16,1,1,5
2048,"誤","mistake",2018-01-23 17:19:45,2018-01-23,1,2,6
2049,"蒸","steam",2018-05-20 01:35:35,2018-05-20,1,4,7
2050,"承","acquiesce/consentir",2018-01-17 20:21:03,2018-01-17,1,3,6
2051,"函","bin",2018-05-29 02:56:23,2019-02-24,8,1,8
2052,"極","poles",2018-05-20 03:51:14,2018-08-13,6,2,10
2053,"牙","tusk",2018-05-20 03:51:14,2018-05-20,1,3,9
2054,"芽","bud",2018-05-29 02:21:30,2019-06-05,8,1,6
2055,"邪","wicked",2018-05-29 02:21:30,2019-02-15,8,0,7
2056,"雅","elegant",2018-05-22 00:53:38,2018-05-22,1,2,7
2057,"釈","interpretation (of the bible)",2018-01-15 17:55:17,2018-01-15,1,1,5
2058,"番","turn (as in a game)",2018-05-29 02:27:35,2018-05-29,1,1,6
2059,"審","hearing (legal)",2018-01-13 04:58:44,2018-01-13,1,1,5
2060,"翻","flip (food)",2017-11-16 15:04:39,2017-11-16,1,2,5
2061,"藩","clan(pre-prefectures)",2018-05-28 05:26:44,2018-05-28,1,4,6
2062,"毛","fur",2018-05-29 03:31:20,2018-12-02,7,1,10
2063,"耗","decrease",2018-01-13 04:43:55,2018-01-13,1,1,5
2064,"尾","tail",2018-05-25 16:55:47,2019-01-27,8,0,7
2065,"宅","home (not house)",2018-05-20 01:35:35,2018-11-10,7,3,8
2066,"託","consign (deliver formally)",2018-05-28 05:41:00,2019-01-25,8,2,8
2067,"為","do",2018-05-31 04:45:17,2019-06-08,8,0,7
2068,"偽","falsehood",2018-06-06 03:42:46,2018-06-06,1,1,6
2069,"畏","apprehensive/Your's truly",2018-06-06 03:42:46,2018-06-06,1,2,7
2070,"長","long/（なが）い",2018-05-28 05:26:44,2019-06-14,8,0,7
2071,"張","alargar",2018-06-02 04:30:09,2019-02-27,8,1,8
2072,"帳","notebook",2018-01-12 19:34:25,2018-01-12,1,2,5
2073,"脹","dilate",2018-05-28 05:26:44,2018-05-28,1,1,6
2074,"髪","hair/かみ",2018-05-21 04:50:20,2018-08-17,6,3,11
2075,"展","development/exhibition/unfold",2018-01-12 19:21:47,2018-01-12,1,3,6
2076,"喪","miss",2018-01-11 20:32:19,2018-01-11,1,4,7
2077,"巣","nest",2018-05-28 05:26:44,2018-05-28,1,1,6
2078,"単","simple",2018-05-25 17:26:33,2019-06-21,8,0,7
2079,"戦","war",2018-01-16 20:53:50,2018-01-16,1,1,5
2080,"禅","Zen",2018-05-29 03:20:29,2019-05-26,8,0,7
2081,"弾","bullet",2018-05-25 16:55:47,2019-02-16,8,0,7
2082,"桜","cherry tree/さくら",2018-05-25 17:30:13,2019-06-26,8,0,7
2083,"獣","animal",2018-01-17 20:57:47,2018-01-17,1,1,5
2084,"脳","brain",2018-01-23 17:19:45,2018-01-23,1,2,6
2085,"悩","trouble",2017-11-03 15:13:40,2017-11-03,1,3,3
2086,"厳","stern/severe",2018-06-05 00:47:58,2019-03-01,8,0,7
2087,"鎖","chain",2018-06-11 07:03:09,2019-01-25,8,0,7
2088,"挙","raise",2018-06-11 06:40:34,2018-06-11,1,1,6
2089,"誉","reputation",2018-07-06 06:06:21,2018-08-04,5,2,8
2090,"猟","game hunting",2018-05-25 17:26:33,2018-05-25,1,1,6
2091,"鳥","bird/とり",2018-05-28 05:26:44,2019-06-03,8,0,7
2092,"鳴","chirp",2018-05-29 03:20:29,2018-05-29,1,1,6
2093,"鶴","crane",2018-07-05 03:16:31,2018-07-28,5,3,12
2094,"烏","crow",2018-06-02 04:27:07,2019-07-03,8,2,7
2095,"蔦","vine",2018-01-17 21:17:16,2018-01-17,1,2,4
2096,"鳩","pigeon",2018-01-11 20:32:19,2018-01-11,1,5,7
2097,"鶏","(KF) chicken",2018-01-21 02:10:45,2018-01-21,1,1,5
2098,"島","island",2018-05-28 05:26:44,2019-06-13,8,0,7
2099,"暖","ambient warmth",2018-01-16 20:53:50,2018-01-16,1,1,5
2100,"媛","beautiful woman (Alt. ひめ)",2018-06-11 06:51:43,2019-02-06,8,0,7
2101,"援","support",2018-07-05 03:16:31,2018-07-05,1,2,8
2102,"緩","slacken",2018-05-28 05:26:44,2019-06-26,8,0,7
2103,"属","belong",2018-05-29 02:56:23,2018-05-29,1,1,6
2104,"嘱","entrust",2018-01-12 19:27:29,2018-01-12,1,2,5
2105,"偶","accidentally",2018-01-16 20:58:09,2018-01-16,1,1,5
2106,"遇","interview",2018-06-05 00:52:11,2019-02-12,8,1,7
2107,"愚","foolish",2018-01-18 20:43:47,2018-01-18,1,1,5
2108,"隅","corner",2017-11-30 17:20:04,2017-11-30,1,2,4
2109,"逆","inverted",2018-06-11 06:33:04,2019-02-15,8,0,7
2110,"塑","model",2018-01-25 17:36:30,2018-01-25,1,3,5
2111,"遡","go upstream",2018-01-23 17:17:03,2018-01-23,1,2,4
2112,"岡","Mount",2018-05-20 01:35:35,2018-11-10,7,1,7
2113,"鋼","steel",2018-06-16 11:54:13,2018-06-16,1,1,6
2114,"綱","hawser",2018-06-11 06:40:34,2019-02-14,8,0,7
2115,"剛","sturdy",2018-05-29 02:21:30,2018-05-29,1,2,6
2116,"缶","tin can",2018-06-11 06:51:43,2019-07-13,8,0,7
2117,"陶","pottery",2018-06-06 03:42:47,2019-03-20,8,2,7
2118,"揺","shake/tremble/ゆ.れる",2018-07-05 03:34:24,2018-07-05,1,2,6
2119,"謡","Noh chanting",2018-05-28 05:15:32,2018-05-28,1,1,6
2120,"鬱","gloom",2018-06-24 03:37:05,2018-07-06,4,1,8
2121,"就","concerning/finding an employ",2018-05-28 05:26:44,2018-05-28,1,1,6
2122,"蹴","kick",2018-06-11 06:33:04,2018-06-11,1,1,6
2123,"懇","sociable",2018-05-28 05:41:00,2019-03-04,8,0,7
2124,"墾","prepare the ground 4 cultivation",2018-07-06 06:06:21,2018-08-14,5,2,11
2125,"貌","countenance/face expression",2018-01-25 17:18:21,2018-01-25,1,2,5
2126,"免","excuse/ご(めん)",2018-07-06 06:06:21,2018-08-08,5,1,9
2127,"逸","elude(not evade)",2018-06-05 00:34:40,2019-03-17,8,0,7
2128,"晩","nightfall/今ばん",2018-07-05 03:16:31,2018-08-04,5,1,9
2129,"勉","exertion",2018-06-05 00:53:06,2019-03-11,8,2,9
2130,"象","elephant/image",2018-05-29 03:31:20,2018-05-29,1,1,6
2131,"像","statue",2017-11-09 14:58:51,2017-11-09,1,1,4
2132,"馬","horse",2018-05-28 05:15:32,2019-07-07,8,0,7
2133,"駒","pony",2018-07-05 03:40:19,2018-07-05,1,2,7
2134,"験","verification",2018-05-29 02:21:30,2019-06-02,8,0,7
2135,"騎","equestrian",2018-06-05 00:43:04,2019-02-04,8,0,7
2136,"駐","parking",2018-05-29 02:21:30,2019-06-23,8,0,7
2137,"駆","drive",2018-01-25 17:30:42,2018-01-25,1,1,5
2138,"駅","station/えき",2018-05-28 05:26:44,2019-07-04,8,0,7
2139,"騒","noise/uproar",2017-11-24 17:50:31,2017-11-24,1,1,4
2140,"駄","burdensome/だ.め",2018-05-25 17:25:48,2019-06-13,8,0,7
2141,"驚","wonder",2018-01-12 19:34:25,2018-01-12,1,2,5
2142,"篤","fervent",2018-06-11 07:38:19,2018-06-11,1,1,6
2143,"罵","insult",2018-01-12 19:11:45,2018-01-12,1,2,5
2144,"騰","inflation",2018-06-15 23:40:45,2018-06-15,1,1,6
2145,"虎","tiger",2018-05-25 16:55:46,2018-05-25,1,4,9
2146,"虜","captive(POW)",2017-11-15 18:03:15,2017-11-15,1,2,3
2147,"膚","skin",2018-01-11 20:50:00,2018-01-11,1,2,7
2148,"虚","void",2018-06-05 00:34:40,2018-06-05,1,1,6
2149,"戯","joke",2018-05-29 02:56:23,2019-01-22,8,3,8
2150,"虞","uneasiness",2017-11-24 18:11:38,2017-11-24,1,3,4
2151,"慮","prudence/ to ponder",2018-06-15 23:40:45,2018-06-15,1,1,6
2152,"劇","drama",2018-05-29 02:21:30,2018-05-29,1,2,7
2153,"虐","tyrannize",2018-01-25 17:36:30,2018-01-25,1,1,5
2154,"鹿","deer",2018-06-11 06:40:34,2019-02-06,8,1,6
2155,"麓","foot of a mountain",2018-06-05 00:52:11,2019-02-23,8,0,7
2156,"薦","recommend",2018-01-25 17:30:43,2018-01-25,1,2,4
2157,"慶","jubilation",2018-02-15 19:47:24,2018-06-30,7,1,7
2158,"麗","lovely/き(れい)",2018-05-20 02:27:50,2018-07-21,6,2,9
2159,"熊","bear",2018-05-29 02:21:30,2018-05-29,1,1,6
2160,"能","ability",2018-05-25 05:10:40,2019-06-27,8,0,7
2161,"態","attitude",2018-05-20 02:55:18,2018-07-22,6,3,9
2162,"寅","sign of the tiger",2018-06-10 16:29:08,2019-03-09,8,1,6
2163,"演","performance",2018-06-20 20:59:58,2018-07-15,5,7,10
2164,"辰","sign of the dragon",2018-06-15 23:46:51,2019-02-13,8,0,7
2165,"辱","embarrass",2018-05-23 07:11:48,2018-05-23,1,1,6
2166,"震","earthquake",2018-05-25 16:55:47,2018-05-25,1,1,6
2167,"振","shake",2018-07-05 03:37:14,2018-07-16,4,2,9
2168,"娠","with child",2018-06-01 00:50:27,2019-02-25,8,0,7
2169,"唇","lips",2018-05-25 05:10:41,2018-11-22,7,2,9
2170,"農","agriculture",2018-06-15 23:40:45,2019-03-26,8,0,7
2171,"濃","concentrated",2018-06-11 07:38:19,2019-01-27,8,0,7
2172,"送","send off (send email)",2018-06-22 09:23:41,2019-02-16,8,0,7
2173,"関","connection",2018-05-28 05:41:00,2018-05-28,1,1,6
2174,"咲","blossom",2018-05-29 02:21:30,2019-02-14,8,0,7
2175,"鬼","ghost/oni",2018-06-15 23:40:45,2019-06-08,8,0,7
2176,"醜","ugly",2018-06-15 23:40:45,2019-07-29,8,0,7
2177,"魂","soul",2018-07-05 03:16:31,2018-07-20,4,2,8
2178,"魔","witch/ま.ほう",2018-05-28 05:41:00,2019-06-20,8,0,7
2179,"魅","fascination",2018-05-21 03:25:15,2018-08-12,6,1,9
2180,"塊","clod",2018-06-16 11:54:13,2019-02-05,8,0,7
2181,"襲","attack",2018-01-12 19:34:25,2018-01-12,1,3,5
2182,"嚇","upbraid",2018-05-25 16:55:46,2018-09-19,7,1,9
2183,"朕","majestic plural (ちん)",2018-06-06 03:42:46,2019-02-11,8,1,6
2184,"雰","atmosphere(mood)",2018-07-04 20:10:01,2019-04-17,8,0,7
2185,"箇","item/か月",2018-02-16 16:31:35,2018-07-02,7,0,6
2186,"錬","tempering/refine",2018-05-29 03:31:20,2019-05-31,8,0,7
2187,"遵","abide by",2018-06-16 11:59:52,2019-03-04,8,1,8
2188,"罷","quit",2018-06-06 03:42:46,2018-06-06,1,3,5
2189,"屯","ton/barracks/worm",2018-06-16 11:54:13,2018-07-26,5,1,9
2190,"且","moreover/shelf{p}",2018-05-29 02:21:30,2019-06-11,8,0,7
2191,"藻","seaweed",2018-06-11 06:40:34,2018-06-11,1,2,7
2192,"隷","slave(not servant)",2018-05-25 05:10:40,2018-05-25,1,4,7
2193,"癒","healing",2018-05-21 04:05:12,2018-07-21,6,1,9
2194,"璽","imperial seal",2018-06-22 09:23:41,2018-06-22,1,1,6
2195,"潟","lagoon",2018-05-25 16:55:46,2018-05-25,1,2,8
2196,"丹","cinnabar",2018-05-25 05:10:41,2018-05-25,1,3,8
2197,"丑","sign of the cow",2018-06-22 09:23:41,2018-07-22,5,2,10
2198,"羞","humiliate",2018-06-11 07:33:51,2018-06-11,1,1,6
2199,"卯","sign of the hare",2018-05-25 05:10:42,2018-11-12,7,1,9
2200,"巳","sign of the snake",2018-06-16 11:54:13,2019-01-03,7,1,9
2207,"檎","apple",2018-01-11 17:52:17,2018-01-11,1,2,2
2210,"麟","camelopard",2018-05-20 04:36:44,2018-05-20,1,5,6
2232,"尤","understandably",2018-06-16 11:54:13,2018-07-14,5,3,7
2234,"或","a  (a certain)/guile{p}",2018-05-21 03:40:49,2018-05-21,1,3,9
2236,"也","classical to be/scorpion{p}",2018-03-17 05:38:02,2018-07-14,7,0,6
2237,"巴","comma-design/ともえ/rubik's cube",2018-02-12 20:40:02,2018-07-04,7,2,12
2271,"剃","shave/そ.る",2018-05-25 16:55:46,2018-09-22,7,0,6
2280,"喋","chat",2018-05-23 07:11:37,2018-05-23,1,1,5
2281,"嘩","quarrel",2018-01-11 17:40:39,2018-01-11,1,1,1
2283,"咳","cough",2018-01-11 20:50:00,2018-01-11,1,2,4
2284,"喧","clamor",2018-05-26 05:38:50,2018-10-15,7,0,6
2285,"叩","bash/たた.く",2018-05-21 03:40:50,2018-07-28,6,1,7
2286,"嘘","fib/うそ",2018-05-25 05:10:41,2018-05-25,1,2,5
2314,"姪","niece",2018-05-25 16:55:46,2018-09-22,7,0,6
2319,"嬉","overjoyed",2018-01-12 19:45:25,2018-01-12,1,2,4
2329,"屁","fart",2018-03-17 05:38:02,2018-08-05,7,0,6
2332,"屍","corpse",2018-05-20 02:27:50,2018-09-07,7,0,6
2343,"庇","overhang/shelter",2018-05-29 02:56:23,2018-05-29,1,1,6
2397,"汝","thou",2018-01-12 19:47:42,2018-01-12,1,1,4
2419,"濡","drench",2018-05-25 16:55:46,2018-10-09,7,0,6
2454,"蕎","buckwheat",2018-01-09 20:44:34,2018-01-09,1,1,0
2456,"茄","eggplant",2018-05-26 05:38:50,2018-10-13,7,0,6
2497,"逢","tryst/date",2018-05-26 05:37:03,2018-05-26,1,1,5
2511,"愈","in the nick of time",2018-03-17 05:38:02,2018-03-17,1,2,6
2526,"昏","dusk",2018-05-25 16:55:47,2018-05-25,1,1,6
2622,"痒","itch",2018-05-25 16:55:47,2018-11-09,7,0,6
2671,"襖","sliding door",2018-03-17 05:38:03,2018-03-17,1,2,5
2695,"糞","shit/くそ",2018-03-17 06:36:43,2018-07-24,7,0,6
2748,"訊","ask/query/聞く(Alt.)",2018-05-23 07:11:37,2018-05-23,1,2,5
2757,"諜","secret agent",2018-01-11 20:59:13,2018-01-11,1,1,4
2766,"貰","get",2018-05-22 00:39:17,2018-05-22,1,3,7
2767,"賑","bustling/にぎ.やか",2018-05-21 04:50:20,2018-08-18,6,0,5
2820,"馳","rush",2018-06-22 09:23:41,2018-06-22,1,1,6
2839,"鰐","alligator",2018-05-22 01:17:19,2018-10-08,7,2,8
2854,"麒","giraffe",2018-01-11 17:45:43,2018-01-11,1,2,2
2859,"瞑","close the eyes",0000-00-00 00:00:00,0000-00-00,1,0,0
2861,"坐","zazen",2018-05-23 07:11:46,2018-07-02,5,2,9
2867,"爾","let it be",2018-01-11 20:32:19,2018-01-11,1,2,5
2899,"斯","this",2018-01-11 20:37:44,2018-01-11,1,2,3
2917,"赫","incandescent",2018-01-12 19:21:46,2018-01-12,1,1,4
2919,"甥","nephew",2018-05-29 03:34:56,2018-05-29,1,1,0
2927,"丞","helping hand",2018-05-28 05:41:00,2019-06-19,8,0,7
2985,"龍","dragon (old)",2018-06-05 00:28:32,2018-06-05,1,1,6
19970,"丂","obstruction of breath/snare{p}",2018-07-05 03:37:14,2019-03-12,8,0,7
19980,"丌","table/fence posts{p}",2018-05-22 00:53:38,2019-06-06,8,0,7
19991,"丗","thirty{p}",2018-03-29 17:22:58,2018-08-10,7,1,7
19994,"业","industry/paddle{p}",2018-01-11 20:32:19,2018-01-11,1,2,5
20009,"丩","connect the vine/cornucopia{p}",2018-05-23 07:11:37,2019-07-14,8,0,7
20011,"丫","bifurcation",2018-06-22 09:23:41,2018-07-14,4,0,3
20016,"丰","abundant/bush{p}",2018-05-23 07:11:37,2019-05-25,8,0,7
20110,"于","going/potato{p}",2018-05-25 05:10:41,2019-06-21,8,0,7
20146,"亲","parent/sequoia {p}",2017-11-30 01:46:00,2018-07-31,8,0,7
20681,"僉","archaic all/ice pick (old){p}",2018-05-22 00:53:38,2019-07-10,8,1,6
20851,"关","Frontier pass/mammoth",2018-05-28 05:26:44,2019-02-13,8,0,7
20854,"其","それ/chess piece",2018-05-20 03:31:53,2018-08-21,6,2,13
20883,"冓","put together/funnel{p}",2018-05-25 05:10:40,2018-05-25,1,4,6
20888,"冘","move on/maimed waitress{p}",2018-05-25 05:10:41,2018-05-25,1,3,8
21274,"匚","Radical #22/box on side",2018-02-27 20:16:36,2019-03-28,8,0,7
21318,"卆","cricket game{p}",2018-06-11 06:51:43,2019-03-01,8,0,7
21466,"叚","ficticious/hobby{p}",2017-11-16 15:04:39,2017-11-16,1,3,6
21666,"咢","outspoken/alligator{p}",2018-05-29 02:56:23,2019-06-06,8,0,7
21688,"咸","all/same/emoji{p}",2018-05-20 01:18:44,2019-02-01,8,1,8
21692,"咼","crooked mouth/shark{p}",2018-05-20 03:51:14,2018-08-20,6,2,6
21733,"哥","Parakeet Song/can can {p}",2018-05-25 05:10:40,2018-11-19,7,0,6
21831,"啇","stem/antiquity{p}",2018-06-11 07:33:51,2018-06-11,1,1,6
